name,smiles,Tox-score,SAscore
2C-G-3,COC1=C2CCCC2=C(C(=C1)CCN)OC,0.42724210168292714,0.2558366388576802
2C-G-5,COC1=C2C3CCC(C3)C2=C(C(=C1)CCN)OC,0.3906891263613917,0.049358498168114204
2C-H,COC1=CC(=C(C=C1)OC)CCN,0.5130440040003053,0.5117669650934611
2'-Chlorodiazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3Cl,0.3359616018329733,0.29398181647415267
2-Chloro-Ephenidine,CCNC(CC1=CC=CC=C1Cl)C2=CC=CC=C2,0.39317759737287733,0.32364027610367735
2-Chloromethcathinone,CC(C(=O)C1=CC=CC=C1Cl)NC,0.5615245069857996,0.25694739086961726
2C-I,COC1=CC(=C(C=C1CCN)OC)I,0.561673362436079,0.2952319542481239
2C-I-NBOMe,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC,0.3999309372823513,0.33592651446207084
2C-iP,CC(C)C1=C(C=C(C(=C1)OC)CCN)OC,0.48214573485611356,0.35254194015270623
2-CMC,CC(C(=O)C1=CC=CC=C1Cl)NC,0.5615245069857996,0.25694739086961726
2C-N,COC1=CC(=C(C=C1CCN)OC)[N+](=O)[O-],0.5500858447956246,0.33685561237207656
2C-O,COC1=CC(=C(C=C1CCN)OC)OC,0.5716649632275324,0.44747533089742014
2C-O-4,CC(C)OC1=C(C=C(C(=C1)OC)CCN)OC,0.4951932909571293,0.3628350157618977
2C-P,CCCC1=CC(=C(C=C1OC)CCN)OC,0.5774982140907589,0.3613876515596953
2C-Se,COC1=CC(=C(C=C1CCN)OC)[Se]C,0.5024744850175981,0.1436101138912178
2C-T,COC1=CC(=C(C=C1CCN)OC)SC,0.5117045802080165,0.28383515864864767
2C-T-13,COCCSC1=C(C=C(C(=C1)OC)CCN)OC,0.5237671100115735,0.259065700429826
2C-T-15,COC1=CC(=C(C=C1CCN)OC)SC2CC2,0.40129315538093757,0.23072650560292118
2C-T-16,COC1=CC(=C(C=C1CCN)OC)SCC=C,0.5313607115055545,0.22074752552875265
2C-T-17,CCC(C)SC1=C(C=C(C(=C1)OC)CCN)OC,0.4994669772537174,0.14819939093555812
2C-T-19,CCCCSC1=C(C=C(C(=C1)OC)CCN)OC,0.5383628418707214,0.2779272079800222
2C-T-2,CCSC1=C(C=C(C(=C1)OC)CCN)OC,0.5421795421094721,0.26973802473884095
2C-T-21,COC1=CC(=C(C=C1CCN)OC)SCCF,0.5361510899844643,0.20564853403583258
2C-T-4,CC(C)SC1=C(C=C(C(=C1)OC)CCN)OC,0.49366989657741495,0.24174626808768185
2C-T-7,CCCSC1=C(C=C(C(=C1)OC)CCN)OC,0.5833847228074472,0.2691360493410055
2C-T-8,COC1=CC(=C(C=C1CCN)OC)SCC2CC2,0.41284201815066046,0.2431557816113581
2C-T-9,CCCCSC1=C(C=C(C(=C1)OC)CCN)OC,0.5383628418707214,0.2779272079800222
2C-TFE,COC1=CC(=C(C=C1CCN)OC)CC(F)(F)F,0.5071162405243352,0.2651810843833605
2C-TFM,COC1=CC(=C(C=C1CCN)OC)C(F)(F)F,0.5309468796949102,0.3083559664915383
2C-V,COC1=CC(=C(C=C1CCN)OC)C=C,0.5880612676957112,0.28150402279313214
2C-YN,COC1=CC(=C(C=C1CCN)OC)C#C,0.5049877629511901,0.23519863568242724
2-DCNEK,CCNC1(CCCCC1=O)C2=CC=CC=C2Cl,0.42427010074978466,0.1303340813862991
2-DPMP,C1CCNC(C1)C(C2=CC=CC=C2)C3=CC=CC=C3,0.4963741130767653,0.24536412838944624
2-FA,CC(CC1=CC=CC=C1F)N,0.4503412971690069,0.3266272341985702
2-FDCK,CNC1(CCCCC1=O)C2=CC=CC=C2F.Cl,0.4496243744171683,0.11977973597007249
2-FEA,CCNC(C)CC1=CC=CC=C1F,0.4200534001656798,0.2922665721716539
2-Fluoroamphetamine,CC(CC1=CC=CC=C1F)N,0.4503412971690069,0.3266272341985702
2-Fluorodeschloroketamine,CNC1(CCCCC1=O)C2=CC=CC=C2F,0.4547719644736307,0.1340852833485642
2-Fluoromethamphetamine,CC(CC1=CC=CC=C1F)NC,0.47197674818543417,0.28287043567319253
2-Fluoromethcathinone,CC(C(=O)C1=CC=CC=C1F)NC,0.5019850808841007,0.2495501583809022
2-Fluoroviminol,CCC(C)N(CC(C1=CC=CN1CC2=CC=CC=C2F)O)C(C)CC,0.2584410959266692,0.07759372261103108
2-FMA,CC(CC1=CC=CC=C1F)NC,0.47197674818543417,0.28287043567319253
2-FMC,CC(C(=O)C1=CC=CC=C1F)NC.Cl,0.5006339119215004,0.21468577952441584
2F-Viminol,CCC(C)N(CC(C1=CC=CN1CC2=CC=CC=C2F)O)C(C)CC,0.2584410959266692,0.07759372261103108
2'-Hydroxycocaine,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3O)C(=O)OC,0.3729077583012506,0.042088922393022525
2M2B,CCC(C)(C)O,0.7439830537835866,0.3179617967546857
2-MA,CC1=CC=CC=C1CC(C)N,0.46280389877586364,0.34001729608350356
2-MeO-Diphenidine,COC1=CC=CC=C1C(CC2=CC=CC=C2)N3CCCCC3,0.30178371038159196,0.2909182278286153
2-MeO-Ephenidine,CCNC(CC1=CC=CC=C1OC)C2=CC=CC=C2,0.3727613298637168,0.32547677154006494
2-Methyl-2-butanol,CCC(C)(C)O,0.7439830537835866,0.3179617967546857
2-Methyl-2-pentanol,CCCC(C)(C)O,0.7408873760971594,0.2461523607815065
2-Methylamphetamine,CC1=CC=CC=C1CC(C)N,0.46280389877586364,0.34001729608350356
2-Methyl-AP-237,CCCC(=O)N1CCN(CC1C)CC=CC2=CC=CC=C2,0.25562624477405965,0.19756442654029502
2-Methylethcathinone,CCNC(C)C(=O)C1=CC=CC=C1C,0.42900285173212177,0.2482506270611994
2-Methylmephedrone,CC1=CC(=C(C=C1)C(=O)C(C)NC)C,0.5248348679446241,0.2299373695199309
2-Methylmethcathinone,CC1=CC=CC=C1C(=O)C(C)NC,0.5019771359300464,0.2583028923336971
2-Methyltryptamine,CC1=C(C2=CC=CC=C2N1)CCN,0.4362748409395746,0.37731398456869414
2-MMC,CC1=CC=CC=C1C(=O)C(C)NC,0.5019771359300464,0.2583028923336971
2NE1,CCCCCN1C=C(C2=CC=CC=C21)C(=O)NC34CC5CC(C3)CC(C5)C4,0.27678461181275166,0.08226702529943013
"2,N,N-TMT",CC1=C(C2=CC=CC=C2N1)CCN(C)C,0.4002130220784026,0.37100501007874337
2'-Oxo-3-F-PCE,CCNC1(CCCCC1=O)C2=CC(=CC=C2)F,0.35040368476602385,0.11733383074467647
2'-Oxo-PCE,CCNC1(CCCCC1=O)C2=CC=CC=C2,0.43010647152102166,0.13803151015978005
2'-Oxo-PCM,CNC1(CCCCC1=O)C2=CC=CC=C2,0.495802130358168,0.14391685343488722
"3,4,5-Trimethoxyamphetamine",CC(CC1=CC(=C(C(=C1)OC)OC)OC)N,0.45922651934389597,0.27797681807132313
"3,4,5-Trimethoxyphenibut",COC1=CC(=CC(=C1OC)OC)C(CC(=O)O)CN,0.407002723838128,0.20274150055957815
"3,4-CTMP",COC(=O)C(C1CCCCN1)C2=CC(=C(C=C2)Cl)Cl,0.37344412000348665,0.12275017795893194
"3,4-DCMP",COC(=O)C(C1CCCCN1)C2=CC(=C(C=C2)Cl)Cl,0.37344412000348665,0.12275017795893194
"3,4-Dimethylmethcathinone",CC1=C(C=C(C=C1)C(=O)C(C)NC)C,0.5130650292626429,0.25678698324835775
"3,4-Dimethyl-N-ethylbuphedrone",CCC(C(=O)C1=CC(=C(C=C1)C)C)NCC,0.395050343305142,0.22656968778095155
"3,4-DMMC",CC1=C(C=C(C=C1)C(=O)C(C)NC)C,0.5130650292626429,0.25678698324835775
"3,4-DMNEB",CCC(C(=O)C1=CC(=C(C=C1)C)C)NCC,0.395050343305142,0.22656968778095155
"3,4-Methylenedioxy-N-hydroxy-N-methylamphetamine",CC(CC1=CC2=C(C=C1)OCO2)N(C)O,0.42075253597214196,0.15420177103918828
"3,6-Dibutanoylmorphine",CCCC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)CCC)CCN3C,0.26008871891664614,0.013099760098851967
3C-BZ,CC(CC1=CC(=C(C(=C1)OC)OCC2=CC=CC=C2)OC)N,0.3558588998097408,0.2844235028821
3C-DFE,CC(CC1=CC(=C(C(=C1)OC)OCC(F)F)OC)N,0.3954277594280014,0.18029317213296675
3C-E,CCOC1=C(C=C(C=C1OC)CC(C)N)OC,0.36891338078472935,0.25765015672961855
3-CEC,CCNC(C)C(=O)C1=CC(=CC=C1)Cl,0.41613945981668066,0.2447745577001354
3-Chloroethcathinone,CCNC(C)C(=O)C1=CC(=CC=C1)Cl,0.41613945981668066,0.2447745577001354
3-Chloromethcathinone,CC(C(=O)C1=CC(=CC=C1)Cl)NC,0.5300611008198053,0.2543784216993949
3-Chlorophenylpiperazine,C1CN(CCN1)C2=CC(=CC=C2)Cl,0.38373874201665104,0.44766187360723136
3-CMC,CC(C(=O)C1=CC(=CC=C1)Cl)NC,0.5300611008198053,0.2543784216993949
3C-P,CCCOC1=C(C=C(C=C1OC)CC(C)N)OC,0.40810806385663556,0.246263380894974
3-EEC,CCC1=CC(=CC=C1)C(=O)C(C)NCC,0.37345734232533445,0.24227014936313973
3-Ethylethcathinone,CCC1=CC(=CC=C1)C(=O)C(C)NCC,0.37345734232533445,0.24227014936313973
3-FA,CC(CC1=CC(=CC=C1)F)N,0.3737290012114254,0.3240999227404182
